SEM3,SEM5,MENTOR_EMAIL,SEM4,risk_label,past_count,INTERNAL_MARKS,EMAIL,YEAR,present_att,dropout_label,internal_pct,performance_overall,DEPT,SEM2,MENTOR,performance_label,prev_att,PREV_ATTENDANCE_PERC,dropout_score,RNO,attendance_pct,SEM7,SEM8,NAME,S.NO,BEHAVIOR_SCORE_10,risk_score,CURR_SEM,SEM1,performance_trend,behavior_pct,ATTENDED_DAYS_CURR,TOTAL_DAYS_CURR,past_avg,SEM6,batch_year
,0.0,prof..priya.sharma51@gmail.com,0.0,normal,2,10.0,maya.sharma611@gmail.com,2.0,97.49,low,33.33,57.12,MECH,56.0,Prof. Priya Sharma,medium,49.0,49.0,32.76,24G31B1125,79.44,0.0,0.0,Maya Sharma,719.0,1.4,42.88,3.0,82.0,-26.0,14.0,116.01,119.0,69.0,0.0,2028.0
,0.0,dr..harish.rao38@gmail.com,0.0,normal,2,17.0,varun.gupta407@gmail.com,2.0,43.37,medium,56.67,56.1,CIVIL,61.0,Dr. Harish Rao,medium,73.0,73.0,53.72,24G31B2955,46.66,0.0,0.0,Varun Gupta,720.0,1.7,43.9,3.0,64.0,-3.0,17.0,36.0,83.0,62.5,0.0,2028.0
41.0,0.0,dr..anil.singh62@gmail.com,,normal,3,16.0,zara.saxena236@gmail.com,2.0,73.64,low,53.33,59.67,CSE(AI),69.0,Dr. Anil Singh,medium,73.0,73.0,33.76,24G31A5521,71.15,0.0,0.0,Zara Saxena,721.0,5.0,40.33,4.0,73.0,-28.0,50.0,81.0,110.0,61.0,0.0,2028.0
,0.0,dr..vikram.reddy27@gmail.com,0.0,low,2,26.0,siddharth.bansal387@gmail.com,2.0,73.17,low,86.67,75.82,CSE,74.0,Dr. Vikram Reddy,high,55.0,55.0,36.7,24G31B9229,64.12,0.0,0.0,Siddharth Bansal,722.0,1.9,24.18,3.0,83.0,-9.0,19.0,60.0,82.0,78.5,0.0,2028.0
42.0,0.0,prof..priya.sharma18@gmail.com,,low,3,27.0,harsha.patel216@gmail.com,2.0,72.53,low,90.0,70.71,CDS,56.0,Prof. Priya Sharma,high,86.0,86.0,25.41,24G31A7015,75.17,0.0,0.0,Harsha Patel,723.0,7.2,29.29,4.0,75.0,-14.0,72.0,66.0,91.0,57.67,0.0,2028.0
,0.0,dr..nitin.verma43@gmail.com,0.0,low,2,10.0,mahesh.kumar469@gmail.com,2.0,92.05,low,33.33,64.84,ECE,80.0,Dr. Nitin Verma,medium,76.0,76.0,19.31,24G31A2884,87.93,0.0,0.0,Mahesh Kumar,724.0,8.3,35.16,3.0,70.0,10.0,83.0,81.0,88.0,75.0,0.0,2028.0
,0.0,prof..ritika.malhotra38@gmail.com,0.0,low,2,16.0,anjali.bansal593@gmail.com,2.0,83.75,low,53.33,64.44,EEE,80.0,Prof. Ritika Malhotra,medium,45.0,45.0,36.53,24G31A7774,69.62,0.0,0.0,Anjali Bansal,725.0,2.0,35.56,3.0,68.0,12.0,20.0,67.0,80.0,74.0,0.0,2028.0
82.0,0.0,prof..meera.desai20@gmail.com,,low,3,27.0,ananya.joshi719@gmail.com,2.0,87.64,low,90.0,76.42,MECH,62.0,Prof. Meera Desai,high,42.0,42.0,26.85,24G31A7066,74.55,0.0,0.0,Ananya Joshi,726.0,4.8,23.58,4.0,71.0,20.0,48.0,78.0,89.0,71.67,0.0,2028.0
46.0,0.0,prof..isha.mishra45@gmail.com,,low,3,27.0,anjali.chopra723@gmail.com,2.0,54.26,low,90.0,65.19,CIVIL,48.0,Prof. Isha Mishra,medium,74.0,74.0,36.07,24G31A5659,60.38,0.0,0.0,Anjali Chopra,727.0,7.6,34.81,4.0,58.0,-2.0,76.0,51.0,94.0,50.67,0.0,2028.0
77.0,0.0,prof..priya.sharma93@gmail.com,,normal,3,12.0,harsha.srivastava960@gmail.com,2.0,51.09,low,40.0,58.09,CSE(AI),71.0,Prof. Priya Sharma,medium,94.0,94.0,37.98,24G31A2982,62.36,0.0,0.0,Harsha Srivastava,728.0,7.8,41.91,4.0,49.0,6.0,78.0,47.0,92.0,65.67,0.0,2028.0
,0.0,dr..vikram.reddy33@gmail.com,0.0,low,2,19.0,vivek.rao981@gmail.com,2.0,69.72,low,63.33,60.68,CSE,62.0,Dr. Vikram Reddy,medium,82.0,82.0,36.46,24G31A7955,68.51,0.0,0.0,Vivek Rao,729.0,3.3,39.32,3.0,57.0,5.0,33.0,76.0,109.0,59.5,0.0,2028.0
78.0,0.0,dr..vikram.reddy37@gmail.com,,low,3,15.0,esha.kumar928@gmail.com,2.0,98.04,low,50.0,61.58,CDS,56.0,Dr. Vikram Reddy,medium,71.0,71.0,19.36,24G31B8481,89.73,0.0,0.0,Esha Kumar,730.0,6.9,38.42,4.0,44.0,22.0,69.0,100.0,102.0,59.33,0.0,2028.0
99.0,0.0,prof..anjali.menon11@gmail.com,,low,3,21.0,neha.agarwal278@gmail.com,2.0,51.92,low,70.0,76.19,ECE,98.0,Prof. Anjali Menon,high,94.0,94.0,37.16,24G31A3407,60.15,0.0,0.0,Neha Agarwal,731.0,5.0,23.81,4.0,65.0,1.0,50.0,54.0,104.0,87.33,0.0,2028.0
40.0,0.0,dr..vikram.reddy33@gmail.com,,low,3,27.0,vivek.bansal216@gmail.com,2.0,71.68,low,90.0,72.38,EEE,66.0,Dr. Vikram Reddy,high,90.0,90.0,25.41,24G31B7239,75.08,0.0,0.0,Vivek Bansal,732.0,6.9,27.62,4.0,78.0,-26.0,69.0,81.0,113.0,61.33,0.0,2028.0
,0.0,dr..rajesh.kumar78@gmail.com,0.0,low,2,16.0,priya.dasgupta255@gmail.com,2.0,96.3,low,53.33,65.15,MECH,71.0,Dr. Rajesh Kumar,medium,71.0,71.0,20.11,24G31A9443,88.01,0.0,0.0,Priya Dasgupta,733.0,6.4,34.85,3.0,60.0,11.0,64.0,78.0,81.0,65.5,0.0,2028.0
93.0,0.0,prof..ritika.malhotra91@gmail.com,,low,3,25.0,aarav.nair310@gmail.com,2.0,85.19,low,83.33,70.18,CIVIL,50.0,Prof. Ritika Malhotra,high,48.0,48.0,33.11,24G31B6258,71.23,0.0,0.0,Aarav Nair,734.0,2.0,29.82,4.0,58.0,43.0,20.0,69.0,81.0,67.0,0.0,2028.0
,0.0,dr..sanjay.joshi77@gmail.com,0.0,low,2,26.0,sanjay.chatterjee366@gmail.com,2.0,96.39,low,86.67,77.89,CSE(AI),82.0,Dr. Sanjay Joshi,high,68.0,68.0,20.04,24G31B2782,85.27,0.0,0.0,Sanjay Chatterjee,735.0,4.2,22.11,3.0,66.0,16.0,42.0,80.0,83.0,74.0,0.0,2028.0
73.0,0.0,prof..shreya.nair77@gmail.com,,low,3,28.0,aryan.gupta187@gmail.com,2.0,93.33,low,93.33,80.15,CSE,64.0,Prof. Shreya Nair,high,59.0,59.0,20.71,24G31B7903,82.13,0.0,0.0,Aryan Gupta,736.0,5.0,19.85,4.0,87.0,9.0,50.0,112.0,120.0,74.67,0.0,2028.0
64.0,0.0,prof..anjali.menon77@gmail.com,,low,3,14.0,meera.bhatnagar177@gmail.com,2.0,75.0,low,46.67,64.88,CDS,59.0,Prof. Anjali Menon,medium,57.0,57.0,29.16,24G31B8482,72.3,0.0,0.0,Meera Bhatnagar,737.0,8.4,35.12,4.0,92.0,5.0,84.0,81.0,108.0,71.67,0.0,2028.0
,0.0,dr..anil.singh14@gmail.com,0.0,low,2,26.0,pari.srivastava106@gmail.com,2.0,92.31,low,86.67,78.01,ECE,78.0,Dr. Anil Singh,high,85.0,85.0,21.38,24G31A7027,84.72,0.0,0.0,Pari Srivastava,738.0,3.1,21.99,3.0,73.0,5.0,31.0,96.0,104.0,75.5,0.0,2028.0
83.0,0.0,prof..meera.desai84@gmail.com,,low,3,25.0,zara.das646@gmail.com,2.0,82.5,low,83.33,83.11,EEE,91.0,Prof. Meera Desai,high,82.0,82.0,25.97,24G31A6693,76.95,0.0,0.0,Zara Das,739.0,2.8,16.89,4.0,97.0,-8.0,28.0,99.0,120.0,90.33,0.0,2028.0
70.0,0.0,prof..priya.sharma43@gmail.com,,normal,3,14.0,divya.joshi822@gmail.com,2.0,51.92,medium,46.67,58.36,MECH,79.0,Prof. Priya Sharma,medium,41.0,41.0,51.75,24G31A4536,47.65,0.0,0.0,Divya Joshi,740.0,3.1,41.64,4.0,65.0,-9.0,31.0,54.0,104.0,71.33,0.0,2028.0
85.0,0.0,dr..anil.singh47@gmail.com,,low,3,13.0,ramesh.bansal986@gmail.com,2.0,64.29,low,43.33,64.23,CIVIL,68.0,Dr. Anil Singh,medium,78.0,78.0,36.03,24G31B4108,66.2,0.0,0.0,Ramesh Bansal,741.0,5.6,35.77,4.0,78.0,17.0,56.0,63.0,98.0,77.0,0.0,2028.0
,0.0,prof..divya.srivastava79@gmail.com,0.0,low,2,30.0,pari.bajaj143@gmail.com,2.0,58.93,medium,100.0,77.05,CSE(AI),72.0,Prof. Divya Srivastava,high,58.0,58.0,41.26,24G31A1176,55.35,0.0,0.0,Pari Bajaj,742.0,2.5,22.95,3.0,78.0,-6.0,25.0,66.0,112.0,75.0,0.0,2028.0
61.0,0.0,dr..vikram.reddy64@gmail.com,,normal,3,10.0,kumar.dutta959@gmail.com,2.0,84.85,low,33.33,59.87,CSE,70.0,Dr. Vikram Reddy,medium,68.0,68.0,33.55,24G31A9302,75.69,0.0,0.0,Kumar Dutta,743.0,2.7,40.13,4.0,92.0,-9.0,27.0,84.0,99.0,74.33,0.0,2028.0
73.0,0.0,prof..ritika.malhotra25@gmail.com,,low,3,12.0,neha.saxena748@gmail.com,2.0,84.47,low,40.0,60.62,CDS,68.0,Prof. Ritika Malhotra,medium,75.0,75.0,24.52,24G31B6366,81.83,0.0,0.0,Neha Saxena,744.0,7.7,39.38,4.0,54.0,5.0,77.0,87.0,103.0,65.0,0.0,2028.0
,0.0,dr..nitin.verma78@gmail.com,0.0,low,2,11.0,mahesh.sharma617@gmail.com,2.0,78.81,low,36.67,66.48,ECE,92.0,Dr. Nitin Verma,medium,92.0,92.0,27.62,24G31A4424,78.87,0.0,0.0,Mahesh Sharma,745.0,5.3,33.52,3.0,72.0,20.0,53.0,93.0,118.0,82.0,0.0,2028.0
,0.0,prof..anjali.menon36@gmail.com,0.0,low,2,19.0,ananya.bhatnagar727@gmail.com,2.0,80.18,low,63.33,70.07,EEE,72.0,Prof. Anjali Menon,high,41.0,41.0,29.68,24G31A1106,71.13,0.0,0.0,Ananya Bhatnagar,746.0,6.8,29.93,3.0,76.0,-4.0,68.0,89.0,111.0,74.0,0.0,2028.0
71.0,0.0,prof..shreya.nair63@gmail.com,,low,3,18.0,simran.agarwal796@gmail.com,2.0,99.01,low,60.0,71.47,MECH,73.0,Prof. Shreya Nair,high,57.0,57.0,19.5,24G31A3410,86.91,0.0,0.0,Simran Agarwal,747.0,6.2,28.53,4.0,80.0,-2.0,62.0,100.0,101.0,74.67,0.0,2028.0
72.0,0.0,prof..isha.mishra34@gmail.com,,low,3,28.0,swati.dasgupta867@gmail.com,2.0,93.27,low,93.33,88.84,CIVIL,99.0,Prof. Isha Mishra,high,77.0,77.0,15.02,24G31B3381,86.69,0.0,0.0,Swati Dasgupta,748.0,6.0,11.16,4.0,98.0,-27.0,60.0,97.0,104.0,89.67,0.0,2028.0
71.0,0.0,dr..sanjay.joshi79@gmail.com,,low,3,23.0,rohan.saxena330@gmail.com,2.0,73.12,low,76.67,76.46,CSE(AI),87.0,Dr. Sanjay Joshi,high,91.0,91.0,21.34,24G31A2457,78.18,0.0,0.0,Rohan Saxena,749.0,8.8,23.54,4.0,66.0,-16.0,88.0,68.0,93.0,74.67,0.0,2028.0
,0.0,dr..harish.rao68@gmail.com,0.0,low,2,21.0,kriti.saxena923@gmail.com,2.0,72.94,low,70.0,62.03,CSE,65.0,Dr. Harish Rao,medium,82.0,82.0,33.16,24G31A6446,71.56,0.0,0.0,Kriti Saxena,750.0,4.1,37.97,3.0,48.0,17.0,41.0,62.0,85.0,56.5,0.0,2028.0
,0.0,dr..nitin.verma30@gmail.com,0.0,normal,2,10.0,aarav.patel371@gmail.com,2.0,87.63,low,33.33,59.61,CDS,41.0,Dr. Nitin Verma,medium,76.0,76.0,23.69,24G31B6036,84.04,0.0,0.0,Aarav Patel,751.0,7.5,40.39,3.0,92.0,-51.0,75.0,85.0,97.0,66.5,0.0,2028.0
,0.0,prof..shreya.nair70@gmail.com,0.0,low,2,14.0,aisha.saxena451@gmail.com,2.0,70.54,low,46.67,64.75,ECE,87.0,Prof. Shreya Nair,medium,77.0,77.0,32.05,24G31B4114,70.98,0.0,0.0,Aisha Saxena,752.0,6.2,35.25,3.0,61.0,26.0,62.0,79.0,112.0,74.0,0.0,2028.0
,0.0,prof..divya.srivastava64@gmail.com,0.0,low,2,30.0,zara.patel816@gmail.com,2.0,68.7,low,100.0,84.97,EEE,90.0,Prof. Divya Srivastava,high,95.0,95.0,28.25,24G31B5064,70.79,0.0,0.0,Zara Patel,753.0,3.7,15.03,3.0,80.0,10.0,37.0,79.0,115.0,85.0,0.0,2028.0
50.0,0.0,dr..suresh.iyer72@gmail.com,,low,3,15.0,celina.das123@gmail.com,2.0,72.63,low,50.0,64.37,MECH,76.0,Dr. Suresh Iyer,medium,90.0,90.0,27.23,24G31B4007,76.34,0.0,0.0,Celina Das,754.0,7.5,35.63,4.0,79.0,-26.0,75.0,69.0,95.0,68.33,0.0,2028.0
,0.0,dr..suresh.iyer78@gmail.com,0.0,low,2,26.0,sakshi.iyer619@gmail.com,2.0,68.29,low,86.67,77.33,CIVIL,78.0,Dr. Suresh Iyer,high,72.0,72.0,31.54,24G31A7319,67.2,0.0,0.0,Sakshi Iyer,755.0,5.0,22.67,3.0,77.0,1.0,50.0,56.0,82.0,77.5,0.0,2028.0
,0.0,dr..vikram.reddy42@gmail.com,0.0,normal,2,12.0,diya.agarwal136@gmail.com,2.0,88.7,low,40.0,55.43,CSE(AI),57.0,Dr. Vikram Reddy,medium,51.0,51.0,29.62,24G31A2998,78.19,0.0,0.0,Diya Agarwal,756.0,5.9,44.57,3.0,58.0,-1.0,59.0,102.0,115.0,57.5,0.0,2028.0
,0.0,prof..isha.mishra27@gmail.com,0.0,low,2,27.0,bhavna.kumar862@gmail.com,2.0,57.41,low,90.0,76.78,CSE,79.0,Prof. Isha Mishra,high,53.0,53.0,36.97,24G31A1628,57.19,0.0,0.0,Bhavna Kumar,757.0,6.4,23.22,3.0,73.0,6.0,64.0,62.0,108.0,76.0,0.0,2028.0
,0.0,prof..isha.mishra18@gmail.com,0.0,low,2,24.0,diya.mishra402@gmail.com,2.0,100.0,low,80.0,72.05,CDS,85.0,Prof. Isha Mishra,high,78.0,78.0,23.31,24G31B1481,86.7,0.0,0.0,Diya Mishra,758.0,1.1,27.95,3.0,53.0,32.0,11.0,83.0,83.0,69.0,0.0,2028.0
,0.0,dr..rohan.kapoor51@gmail.com,0.0,low,2,24.0,deepak.saxena254@gmail.com,2.0,69.23,low,80.0,74.13,ECE,80.0,Dr. Rohan Kapoor,high,59.0,59.0,35.95,24G31A7436,63.86,0.0,0.0,Deepak Saxena,759.0,3.6,25.87,3.0,75.0,5.0,36.0,81.0,117.0,77.5,0.0,2028.0
,0.0,prof..divya.srivastava88@gmail.com,0.0,low,2,12.0,mohan.kapoor346@gmail.com,2.0,86.81,low,40.0,69.22,EEE,86.0,Prof. Divya Srivastava,medium,56.0,56.0,25.66,24G31A3907,78.77,0.0,0.0,Mohan Kapoor,760.0,6.8,30.78,3.0,82.0,4.0,68.0,79.0,91.0,84.0,0.0,2028.0
,0.0,prof..priya.sharma91@gmail.com,0.0,low,2,22.0,harsha.gupta698@gmail.com,2.0,85.11,low,73.33,76.86,MECH,98.0,Prof. Priya Sharma,high,42.0,42.0,26.1,24G31B5983,74.37,0.0,0.0,Harsha Gupta,761.0,6.4,23.14,3.0,64.0,34.0,64.0,80.0,94.0,81.0,0.0,2028.0
63.0,0.0,prof..kavya.pillai81@gmail.com,,low,3,10.0,ashok.reddy503@gmail.com,2.0,96.7,low,33.33,60.51,CIVIL,52.0,Prof. Kavya Pillai,medium,75.0,75.0,15.62,24G31A6979,92.59,0.0,0.0,Ashok Reddy,762.0,9.9,39.49,4.0,75.0,11.0,99.0,88.0,91.0,63.33,0.0,2028.0
,0.0,prof..priya.sharma33@gmail.com,0.0,low,2,16.0,ria.rao592@gmail.com,2.0,97.89,low,53.33,68.07,CSE(AI),82.0,Prof. Priya Sharma,medium,61.0,61.0,28.44,24G31A3355,81.83,0.0,0.0,Ria Rao,763.0,1.1,31.93,3.0,75.0,7.0,11.0,93.0,95.0,78.5,0.0,2028.0
,0.0,dr..anil.singh45@gmail.com,0.0,low,2,13.0,anjali.sinha734@gmail.com,2.0,98.81,low,43.33,62.94,CSE,83.0,Dr. Anil Singh,medium,95.0,95.0,24.88,24G31A7509,89.27,0.0,0.0,Anjali Sinha,764.0,1.1,37.06,3.0,61.0,22.0,11.0,83.0,84.0,72.0,0.0,2028.0
,0.0,dr..anil.singh96@gmail.com,0.0,low,2,23.0,maya.chatterjee776@gmail.com,2.0,98.02,low,76.67,74.39,CDS,61.0,Dr. Anil Singh,high,50.0,50.0,19.49,24G31B7731,84.91,0.0,0.0,Maya Chatterjee,765.0,6.3,25.61,3.0,81.0,-20.0,63.0,99.0,101.0,71.0,0.0,2028.0
77.0,0.0,dr..harish.rao73@gmail.com,,low,3,29.0,pari.joshi894@gmail.com,2.0,70.8,low,96.67,78.56,ECE,73.0,Dr. Harish Rao,high,85.0,85.0,27.19,24G31A1789,72.06,0.0,0.0,Pari Joshi,766.0,5.5,21.44,4.0,66.0,4.0,55.0,80.0,113.0,72.0,0.0,2028.0
77.0,0.0,dr..nitin.verma84@gmail.com,,low,3,21.0,vishal.kapoor180@gmail.com,2.0,97.75,low,70.0,71.13,EEE,76.0,Dr. Nitin Verma,high,47.0,47.0,17.64,24G31A5631,86.23,0.0,0.0,Vishal Kapoor,767.0,8.4,28.87,4.0,45.0,1.0,84.0,87.0,89.0,66.0,0.0,2028.0
,0.0,dr..harish.rao93@gmail.com,0.0,low,2,29.0,nikhil.mishra843@gmail.com,2.0,73.56,low,96.67,73.81,MECH,63.0,Dr. Harish Rao,high,76.0,76.0,29.31,24G31A8523,71.39,0.0,0.0,Nikhil Mishra,768.0,4.7,26.19,3.0,64.0,-1.0,47.0,64.0,87.0,63.5,0.0,2028.0
,0.0,dr..rajesh.kumar74@gmail.com,0.0,normal,2,12.0,mohan.das210@gmail.com,2.0,81.9,low,40.0,55.01,CIVIL,48.0,Dr. Rajesh Kumar,medium,59.0,59.0,35.9,24G31B2639,72.43,0.0,0.0,Mohan Das,769.0,3.3,44.99,3.0,74.0,-26.0,33.0,86.0,105.0,61.0,0.0,2028.0
47.0,0.0,dr..rohan.kapoor72@gmail.com,,normal,3,16.0,maya.joshi686@gmail.com,2.0,66.98,medium,53.33,53.71,CSE(AI),51.0,Dr. Rohan Kapoor,medium,51.0,51.0,40.87,24G31A8060,62.19,0.0,0.0,Maya Joshi,770.0,5.1,46.29,4.0,57.0,-4.0,51.0,71.0,106.0,51.67,0.0,2028.0
,0.0,prof..ritika.malhotra70@gmail.com,0.0,low,2,23.0,ajay.chopra412@gmail.com,2.0,85.42,low,76.67,68.95,CSE,69.0,Prof. Ritika Malhotra,medium,42.0,42.0,35.1,24G31B7254,69.69,0.0,0.0,Ajay Chopra,771.0,1.5,31.05,3.0,70.0,-1.0,15.0,82.0,96.0,69.5,0.0,2028.0
,0.0,prof..shreya.nair91@gmail.com,0.0,normal,2,10.0,ravi.dutta727@gmail.com,2.0,80.19,low,33.33,58.21,CDS,46.0,Prof. Shreya Nair,medium,58.0,58.0,30.65,24G31A4877,74.73,0.0,0.0,Ravi Dutta,772.0,7.0,41.79,3.0,88.0,-42.0,70.0,85.0,106.0,67.0,0.0,2028.0
85.0,0.0,dr..rajesh.kumar26@gmail.com,,low,3,27.0,divya.chatterjee328@gmail.com,2.0,64.37,low,90.0,74.2,ECE,59.0,Dr. Rajesh Kumar,high,51.0,51.0,39.51,24G31B5600,58.46,0.0,0.0,Divya Chatterjee,773.0,3.2,25.8,4.0,77.0,26.0,32.0,56.0,87.0,73.67,0.0,2028.0
,0.0,prof..meera.desai83@gmail.com,0.0,low,2,19.0,tanvi.agarwal358@gmail.com,2.0,83.13,low,63.33,69.35,EEE,59.0,Prof. Meera Desai,medium,59.0,59.0,26.18,24G31B4249,76.69,0.0,0.0,Tanvi Agarwal,774.0,6.7,30.65,3.0,83.0,-24.0,67.0,69.0,83.0,71.0,0.0,2028.0
62.0,0.0,prof..meera.desai84@gmail.com,,low,3,18.0,priya.gupta488@gmail.com,2.0,75.79,low,60.0,62.45,MECH,56.0,Prof. Meera Desai,medium,57.0,57.0,37.22,24G31A1242,67.45,0.0,0.0,Priya Gupta,775.0,3.0,37.55,4.0,79.0,6.0,30.0,72.0,95.0,65.67,0.0,2028.0
,0.0,dr..rajesh.kumar59@gmail.com,0.0,low,2,27.0,shreya.malhotra741@gmail.com,2.0,98.78,low,90.0,81.05,CIVIL,71.0,Dr. Rajesh Kumar,high,90.0,90.0,15.21,24G31B7737,91.35,0.0,0.0,Shreya Malhotra,776.0,4.2,18.95,3.0,82.0,-11.0,42.0,81.0,82.0,76.5,0.0,2028.0
,0.0,prof..shreya.nair84@gmail.com,0.0,low,2,29.0,aarav.sinha912@gmail.com,2.0,74.47,low,96.67,80.9,CSE(AI),80.0,Prof. Shreya Nair,high,40.0,40.0,27.26,24G31B9504,68.03,0.0,0.0,Aarav Sinha,777.0,7.9,19.1,3.0,71.0,9.0,79.0,70.0,94.0,75.5,0.0,2028.0
,0.0,prof..divya.srivastava88@gmail.com,0.0,low,2,12.0,arjun.joshi898@gmail.com,2.0,100.0,low,40.0,71.52,CSE,99.0,Prof. Divya Srivastava,high,93.0,93.0,22.38,24G31A3249,90.1,0.0,0.0,Arjun Joshi,778.0,1.5,28.48,3.0,82.0,17.0,15.0,113.0,113.0,90.5,0.0,2028.0
67.0,0.0,dr..suresh.iyer81@gmail.com,,low,3,29.0,kumar.nair513@gmail.com,2.0,65.98,low,96.67,72.77,CDS,82.0,Dr. Suresh Iyer,high,46.0,46.0,37.72,24G31B5084,59.69,0.0,0.0,Kumar Nair,779.0,4.3,27.23,4.0,47.0,-15.0,43.0,64.0,97.0,65.33,0.0,2028.0
,0.0,prof..meera.desai55@gmail.com,0.0,low,2,18.0,mahesh.reddy224@gmail.com,2.0,90.68,low,60.0,67.78,ECE,78.0,Prof. Meera Desai,medium,55.0,55.0,19.39,24G31A7192,83.87,0.0,0.0,Mahesh Reddy,780.0,9.4,32.22,3.0,52.0,26.0,94.0,107.0,118.0,65.0,0.0,2028.0
71.0,0.0,dr..sanjay.joshi82@gmail.com,,low,3,11.0,aryan.pillai203@gmail.com,2.0,94.06,low,36.67,66.12,EEE,69.0,Dr. Sanjay Joshi,medium,84.0,84.0,22.56,24G31A7900,87.34,0.0,0.0,Aryan Pillai,781.0,4.7,33.88,4.0,98.0,2.0,47.0,95.0,101.0,79.33,0.0,2028.0
67.0,0.0,prof..isha.mishra92@gmail.com,,low,3,14.0,diya.menon699@gmail.com,2.0,87.04,low,46.67,70.2,MECH,91.0,Prof. Isha Mishra,high,78.0,78.0,21.83,24G31B9327,83.53,0.0,0.0,Diya Menon,782.0,7.0,29.8,4.0,83.0,-24.0,70.0,94.0,108.0,80.33,0.0,2028.0
,0.0,dr..suresh.iyer22@gmail.com,0.0,low,2,29.0,neha.bansal880@gmail.com,2.0,97.67,low,96.67,76.63,CIVIL,46.0,Dr. Suresh Iyer,high,73.0,73.0,9.67,24G31B7791,92.87,0.0,0.0,Neha Bansal,783.0,9.9,23.37,3.0,69.0,-23.0,99.0,84.0,86.0,57.5,0.0,2028.0
,0.0,dr..sanjay.joshi82@gmail.com,0.0,low,2,14.0,nikhil.malhotra810@gmail.com,2.0,77.78,low,46.67,70.09,CSE,95.0,Dr. Sanjay Joshi,high,85.0,85.0,32.32,24G31A5566,73.94,0.0,0.0,Nikhil Malhotra,785.0,2.5,29.91,3.0,80.0,15.0,25.0,84.0,108.0,87.5,0.0,2028.0
,0.0,prof..isha.mishra56@gmail.com,0.0,low,2,29.0,kriti.dasgupta958@gmail.com,2.0,57.14,low,96.67,84.97,CDS,89.0,Prof. Isha Mishra,high,74.0,74.0,30.96,24G31B9305,62.1,0.0,0.0,Kriti Dasgupta,786.0,7.3,15.03,3.0,83.0,6.0,73.0,64.0,112.0,86.0,0.0,2028.0
70.0,0.0,prof..ritika.malhotra52@gmail.com,,normal,3,10.0,aarav.patel183@gmail.com,2.0,75.96,low,33.33,59.15,ECE,79.0,Prof. Ritika Malhotra,medium,46.0,46.0,35.47,24G31B1568,68.47,0.0,0.0,Aarav Patel,787.0,6.1,40.85,4.0,66.0,-9.0,61.0,79.0,104.0,71.67,0.0,2028.0
,0.0,prof..anjali.menon94@gmail.com,0.0,low,2,29.0,vinod.bhatnagar871@gmail.com,2.0,41.28,medium,96.67,70.76,EEE,73.0,Prof. Anjali Menon,high,48.0,48.0,48.96,24G31B9664,43.1,0.0,0.0,Vinod Bhatnagar,788.0,4.6,29.24,3.0,59.0,14.0,46.0,45.0,109.0,66.0,0.0,2028.0
,0.0,prof..priya.sharma89@gmail.com,0.0,low,2,15.0,anjali.pillai885@gmail.com,2.0,74.07,low,50.0,65.5,MECH,99.0,Prof. Priya Sharma,medium,87.0,87.0,27.35,24G31B4597,76.35,0.0,0.0,Anjali Pillai,789.0,7.1,34.5,3.0,43.0,56.0,71.0,80.0,108.0,71.0,0.0,2028.0
,0.0,dr..rajesh.kumar14@gmail.com,0.0,low,2,25.0,pooja.rao353@gmail.com,2.0,46.88,low,83.33,86.04,CIVIL,94.0,Dr. Rajesh Kumar,high,69.0,69.0,33.63,24G31A9911,55.91,0.0,0.0,Pooja Rao,790.0,9.3,13.96,3.0,98.0,-4.0,93.0,45.0,96.0,96.0,0.0,2028.0
,0.0,prof..kavya.pillai18@gmail.com,0.0,low,2,17.0,priya.srivastava446@gmail.com,2.0,88.04,low,56.67,68.54,CSE(AI),67.0,Prof. Kavya Pillai,medium,93.0,93.0,21.79,24G31B7554,85.63,0.0,0.0,Priya Srivastava,791.0,5.4,31.46,3.0,77.0,-10.0,54.0,81.0,92.0,72.0,0.0,2028.0
95.0,0.0,prof..kavya.pillai90@gmail.com,,low,3,23.0,nitin.sharma321@gmail.com,2.0,42.86,medium,76.67,70.09,CSE,63.0,Prof. Kavya Pillai,high,50.0,50.0,46.22,24G31A7808,46.3,0.0,0.0,Nitin Sharma,792.0,6.3,29.91,4.0,64.0,32.0,63.0,39.0,91.0,74.0,0.0,2028.0
,0.0,dr..vikram.reddy48@gmail.com,0.0,low,2,17.0,meera.agarwal352@gmail.com,2.0,94.62,low,56.67,71.72,CDS,60.0,Dr. Vikram Reddy,high,83.0,83.0,21.14,24G31A8965,87.14,0.0,0.0,Meera Agarwal,793.0,4.3,28.28,3.0,98.0,-38.0,43.0,88.0,93.0,79.0,0.0,2028.0
79.0,0.0,dr..nitin.verma47@gmail.com,,normal,3,10.0,ramesh.kapoor926@gmail.com,2.0,53.64,medium,33.33,57.82,ECE,64.0,Dr. Nitin Verma,medium,56.0,56.0,45.96,24G31A1161,54.15,0.0,0.0,Ramesh Kapoor,794.0,5.4,42.18,4.0,79.0,15.0,54.0,59.0,110.0,74.0,0.0,2028.0
